glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
naaa1244	21.2701	100.214	100.214	222.294173881674	4.30230423625112	218.136363636364	220.047619047619	217.090909090909	215.571428571429	223.636363636364	228.363636363636	229.818181818182	225.809523809524	222.5	221.333333333333	222.272727272727	222.95
west1506	24.73	98.9	98.9	220.822168109668	3.72936916966229	216.136363636364	218.857142857143	216.545454545455	214.666666666667	220.181818181818	225.095238095238	226.333333333333	224.571428571429	222.05	220.571428571429	223.190476190476	221.666666666667
lako1247	46.3699	-103.95	-103.95	174.320815295815	46.8978535612785	107.954545454545	169.142857142857	122.636363636364	105.857142857143	129.318181818182	164.045454545455	208.272727272727	215.666666666667	218.8	220.571428571429	217.727272727273	211.857142857143
dime1235	6.20951	36.3329	36.3329	229.962456330219	2.79087326061271	229.636363636364	230.380952380952	229.681818181818	228	233.090909090909	235.090909090909	232.863636363636	230.526315789474	227.85	225.047619047619	227.142857142857	230.238095238095
tere1278	-6.70051	155.745	155.745	227.725452836637	3.86680712800467	230.9	230.761904761905	230.772727272727	230.142857142857	230.047619047619	230.954545454545	228.545454545455	224.45	221.368421052632	220.47619047619	225	229.285714285714
cent2009	23.95	108	108	215.320292207792	9.06731005584508	193.095238095238	217.285714285714	212.727272727273	204.857142857143	208.909090909091	217.727272727273	220.136363636364	219.809523809524	220.85	222.428571428571	223.636363636364	222.380952380952
east2363	23.7	109	109	216.217622655123	7.50293156309555	200.857142857143	218.142857142857	214	205.714285714286	208.545454545455	216.809523809524	219.454545454545	219.47619047619	221.25	223.333333333333	224.409090909091	222.619047619048
liuq1235	24.1	109.75	109.75	213.798593073593	10.5619138547246	190.380952380952	217.380952380952	212.318181818182	201.142857142857	201.5	216.136363636364	218.227272727273	219.142857142857	220.2	222.809523809524	223.772727272727	222.571428571429
high1242	16.1849	-95.7301	-95.7301	226.533712121212	4.08025454045769	221.590909090909	224.904761904762	221.818181818182	219.714285714286	226.590909090909	231.5	232.904761904762	230.45	227	227.904761904762	228.454545454545	225.571428571429
abui1241	-8.31058	124.588	124.588	230.516901154401	3.77144803010007	231	235.45	233.5	231.285714285714	231.904761904762	233.590909090909	231.090909090909	226.1	223.8	224.666666666667	229.909090909091	233.904761904762
beri1254	-2.26904	138.866	138.866	227.274723741171	2.2298453113746	227.857142857143	229.2	227.318181818182	226.05	229.047619047619	230.380952380952	228.590909090909	225.894736842105	223.1	224.047619047619	226.47619047619	229.333333333333
xico1235	20.6532	-97.7463	-97.7463	223.908064669249	5.14557762577896	216.909090909091	221.904761904762	217.5	215.428571428571	221.454545454545	226.590909090909	229.333333333333	230.05	228.368421052632	227.333333333333	227.5	224.52380952381
tuni1252	30.9888	-92.5403	-92.5403	208.754671717172	18.9392191750993	173.136363636364	214.47619047619	195.772727272727	171.190476190476	205.52380952381	215.238095238095	219.363636363636	221.75	223.2	223.761904761905	222.5	219.142857142857
rumu1243	-7.17149	144.179	144.179	226.533840598972	5.6802517293562	231.809523809524	228.7	230.45	229.578947368421	233.45	232.85	228.181818181818	221.277777777778	217.6	218.52380952381	220.684210526316	225.3
sout2697	36.5137	48.4302	48.4302	198.291720779221	36.3728857008189	133.772727272727	214.142857142857	176.818181818182	140.47619047619	157.772727272727	201.142857142857	218.863636363636	224.142857142857	230.15	231.047619047619	228.409090909091	222.761904761905
east2326	57.566	22.0262	22.0262	136.893993506494	62.395998199058	43.2272727272727	124.047619047619	73.4545454545455	32.85	110.636363636364	129.454545454545	162.909090909091	203.428571428571	205.8	211.238095238095	185.681818181818	160
wara1303	7.50851	-59.3528	-59.3528	226.225396825397	2.92357117432256	224.272727272727	227	223.5	222	228.952380952381	231.227272727273	229.761904761905	225.8	223	224.190476190476	226.666666666667	228.333333333333
wint1259	39.7176	-122.445	-122.445	194.893217893218	33.935743697386	141.863636363636	210.904761904762	158.272727272727	137.52380952381	165.318181818182	200.636363636364	215.727272727273	220.190476190476	223.5	224.761904761905	222.590909090909	217.428571428571
yare1248	-9.50651	148.605	148.605	227.750931863974	4.15975201848812	230.8	231.333333333333	231.555555555556	229.777777777778	231.105263157895	231.428571428571	227.6	223.176470588235	220.368421052632	221.55	224.894736842105	229.421052631579
nucl1454	-1.77196	136.263	136.263	227.607254879623	2.23126824100474	227.714285714286	229.571428571429	227.045454545455	226	229.809523809524	230.409090909091	228.636363636364	225.736842105263	223.6	224.714285714286	227.954545454545	230.095238095238
wapp1239	38.25	-122.5	-122.5	196.278463203463	32.0844259412434	144.954545454545	211.095238095238	162.636363636364	140.952380952381	168.636363636364	207.818181818182	216.318181818182	220.285714285714	222.4	222.761904761905	220.863636363636	216.619047619048
arab1268	-1.96126	-75.0612	-75.0612	223.556587491456	2.36012998034961	225.227272727273	225.904761904762	224.5	223.857142857143	225.333333333333	225.272727272727	223.428571428571	221.736842105263	219.15	219.238095238095	223.363636363636	225.666666666667
afro1255	8.67	8.08	8.08	226.083047581074	3.27224569231519	225.095238095238	226.238095238095	225.714285714286	223.619047619048	229.571428571429	231.809523809524	231.136363636364	227.052631578947	224.05	221.952380952381	222.090909090909	224.666666666667
algi1248	42.67	106.5	106.5	190.853607503607	36.0277338696279	135.227272727273	197.619047619048	149.590909090909	131.428571428571	159.727272727273	202.818181818182	215.090909090909	219.190476190476	221.7	222.333333333333	220.136363636364	215.380952380952
araw1281	1	290.83	-69.17	224.056078643579	2.42173335232539	225.090909090909	225.238095238095	223.954545454545	223.380952380952	226.045454545455	227.954545454545	225.772727272727	222.904761904762	219.95	219.761904761905	223.142857142857	225.47619047619
araw1282	-6	109.5	109.5	228.215692640693	3.08631572684245	225.636363636364	232.47619047619	229.5	226.952380952381	228.909090909091	231.047619047619	228.590909090909	224.952380952381	223.4	224.857142857143	229.409090909091	232.857142857143
atha1245	53.75	236.5	-123.5	158.715458152958	50.43007735514	93.4090909090909	137	112.909090909091	76.8571428571429	121.3	146.136363636364	184.619047619048	210.952380952381	213.45	214.142857142857	212.666666666667	181.142857142857
atla1278	8.75	8.25	8.25	226.083047581074	3.27224569231519	225.095238095238	226.238095238095	225.714285714286	223.619047619048	229.571428571429	231.809523809524	231.136363636364	227.052631578947	224.05	221.952380952381	222.090909090909	224.666666666667
aust1307	23.76	120.98	120.98	221.56259018759	4.5296940517577	215.142857142857	221.190476190476	216.545454545455	214.285714285714	217.904761904762	222.857142857143	223.714285714286	223.142857142857	225.5	227.761904761905	226.181818181818	224.52380952381
bain1263	-4.67477333333333	151.919166666667	151.919166666667	228.155157780816	2.92617898853724	229.136363636364	232.047619047619	230.47619047619	227.380952380952	229.55	230.190476190476	229.5	226.315789473684	223.15	222.95	226.545454545455	230.619047619048
bora1262	-1.4327295	-72.340983	-72.340983	224.199874686717	2.67771149581973	225.5	226.380952380952	225.454545454545	224.666666666667	226.545454545455	227.590909090909	224.409090909091	221.684210526316	219.2	219.857142857143	223.3	225.809523809524
cadd1255	33.33	86.5	86.5	226.404635642136	12.2922064867839	211.590909090909	222.714285714286	214.590909090909	205.380952380952	216.545454545455	224.409090909091	232.136363636364	237.47619047619	240.65	241	238.409090909091	231.952380952381
chib1249	9.75	276.58	-83.42	224.993957431457	3.32058685493535	224.909090909091	223.095238095238	220.714285714286	220.761904761905	228.190476190476	231.52380952381	229.363636363636	225.952380952381	223.7	222.666666666667	223.8	225.25
chim1311	47.912585	-123.8710725	-123.8710725	170.296771284271	42.7874357016411	115.772727272727	154.809523809524	121.772727272727	111.619047619048	130.190476190476	157.863636363636	187.727272727273	212.8	214.35	215.428571428571	214.227272727273	207
chum1262	34.5459	-119.963	-119.963	208.621284271284	21.3105170953619	171.5	214.571428571429	190.545454545455	167.095238095238	201.409090909091	215.181818181818	220.181818181818	223.45	226.25	227.238095238095	225.318181818182	220.714285714286
coch1271	32.3426727272727	-114.839454545455	-114.839454545455	213.108910533911	16.1117064921664	186.590909090909	215.52380952381	200.863636363636	178.761904761905	211.952380952381	216.818181818182	221.5	224.5	226.9	226.857142857143	225.181818181818	221.857142857143
dogo1299	14.51624675	-3.27346845	-3.27346845	227.41038961039	3.52764400191524	222.590909090909	227.095238095238	223.409090909091	221	227.428571428571	231	232.727272727273	230.8	227.8	227.619047619048	228.454545454545	229
eski1264	63.69	189.52	-170.48	105.510064935065	65.5519310936414	14.4166666666667	100.428571428571	25.7	10.5	45.5	113.727272727273	135.454545454545	163.619047619048	185.95	181.047619047619	157.681818181818	132.095238095238
grea1241	12	272.67	-87.33	228.400414862915	3.43694181264362	226	225.714285714286	224.363636363636	223.904761904762	230.761904761905	234.681818181818	234	229.5	227.45	228	229.142857142857	227.285714285714
guah1252	6.5	108.67	108.67	227.778819207109	3.92355571915224	226.227272727273	227.095238095238	224.227272727273	221.714285714286	231.238095238095	234.809523809524	233.454545454545	229.578947368421	224.15	225.285714285714	227.136363636364	228.428571428571
hmon1336	27	107	107	209.707016594517	15.128616805436	179.619047619048	212.904761904762	199.545454545455	182.285714285714	204.454545454545	216.409090909091	219.409090909091	219.761904761905	219.35	221.952380952381	222.363636363636	218.428571428571
huit1251	-2.17	107.67	107.67	227.311706349206	2.70789630269225	227.333333333333	228.380952380952	225.5	223.619047619048	231.318181818182	231.238095238095	227.818181818182	224.904761904762	224.05	224.904761904762	228.863636363636	229.809523809524
ijoi1239	4.785055	6.705971	6.705971	222.111724386724	3.92366224184497	224.5	220.2	222.142857142857	222.65	228.142857142857	227.809523809524	226.045454545455	222.190476190476	217.85	216.142857142857	218.619047619048	219.047619047619
indo1319	34	71.55	71.55	210	19.8816520425999	174.863636363636	215.333333333333	201.136363636364	170.571428571429	197.272727272727	214.681818181818	221.318181818182	225.285714285714	227.5	226.238095238095	224.227272727273	221.571428571429
iroq1247	42.75	103.83	103.83	189.53262987013	35.8157706833273	135.772727272727	181.619047619048	149.590909090909	131.619047619048	161.181818181818	200	215.181818181818	219.380952380952	221.95	222.571428571429	220	215.52380952381
kadu1256	11.42	209.17	-150.83	227.975215500873	3.36975989297994	224	226.85	223.227272727273	222.1	227.863636363636	231.909090909091	232.272727272727	231.315789473684	229.9	228.904761904762	228.454545454545	228.904761904762
katl1246	11.683036	29.332831	29.332831	229.387463924964	3.01111694066561	226.904761904762	229.55	226.772727272727	225	231.454545454545	234.227272727273	234.428571428571	231.1	228.4	226.619047619048	227.954545454545	230.238095238095
koia1260	-9.1999125	147.7626625	147.7626625	227.750931863974	4.15975201848812	230.8	231.333333333333	231.555555555556	229.777777777778	231.105263157895	231.428571428571	227.6	223.176470588235	220.368421052632	221.55	224.894736842105	229.421052631579
kxaa1236	-20.7386728333333	20.1579911666667	20.1579911666667	226.577074314574	6.38481448439945	233.818181818182	230.428571428571	232	233.238095238095	232.818181818182	229.863636363636	224.727272727273	220.095238095238	216.65	217.190476190476	221.52380952381	226.571428571429
leng1261	-22.7857	301.6058	-58.3942	221.509124136098	8.24413864609947	231.5	224.904761904762	227.772727272727	230.52380952381	229.636363636364	226.363636363636	219.909090909091	213.947368421053	206.45	211.238095238095	215.863636363636	220
mail1249	-10.124045625	148.921641	148.921641	228.16011208577	5.29839878679473	233	232.368421052632	233.105263157895	231.210526315789	233	232.05	228	222.555555555556	219.210526315789	220	224.157894736842	229.263157894737
mand1469	10.0743277412276	-6.697205429825	-6.697205429825	227.447835497835	3.0771152668431	225.136363636364	227.857142857143	225.318181818182	223.047619047619	229.681818181818	232.619047619048	232.272727272727	229.904761904762	226.4	224.761904761905	225.136363636364	227.238095238095
misu1242	13.6654653333333	-85.1388111666667	-85.1388111666667	224.353228715729	3.60969759521782	220.045454545455	223.52380952381	220.272727272727	218.190476190476	224.363636363636	229.090909090909	229.863636363636	227.35	224.3	223.142857142857	225.571428571429	226.52380952381
miwo1274	37.6638326428571	-121.637420285714	-121.637420285714	199.138425609478	29.7298805800867	149.954545454545	211.952380952381	169.909090909091	146.619047619048	176.045454545455	209.909090909091	217.045454545455	221.105263157895	223.4	224.047619047619	221.863636363636	217.809523809524
mixe1284	17.22	83.97	83.97	224.57398989899	4.07940991723193	220.619047619048	223.714285714286	219.5	218.619047619048	225.590909090909	230.409090909091	231.181818181818	229.4	223.2	223.428571428571	224.272727272727	224.952380952381
musk1252	34	95	95	226.639880952381	11.4486819010125	211.590909090909	222.666666666667	214.636363636364	210.095238095238	216.727272727273	224.272727272727	231.772727272727	237.333333333333	240.25	240.714285714286	238	231.619047619048
nakh1245	42.5	46.5	46.5	190.341865079365	35.9558608218207	136.045454545455	194.619047619048	150.363636363636	132.714285714286	156.5	197.318181818182	214.545454545455	218.619047619048	222.15	223.952380952381	221.227272727273	216.047619047619
nilo1247	4.75	29.75	29.75	228.893344155844	2.55157890181595	229.772727272727	228.809523809524	228.136363636364	227.904761904762	233.181818181818	232.809523809524	230.136363636364	228.55	225.8	224.380952380952	227.238095238095	230
nort2923	1.171046	127.756333333333	127.756333333333	229.697619047619	2.34750072144573	228.761904761905	232	229.571428571429	228.190476190476	230.571428571429	232.952380952381	232.380952380952	229.047619047619	225.75	226.190476190476	229.05	231.904761904762
nort2933	-5.9815425	155.04875	155.04875	227.463061061745	3.68239516529376	230.142857142857	230.3	230.090909090909	229	230.238095238095	231.181818181818	228.238095238095	224.7	221.368421052632	220.52380952381	224.772727272727	229
nubi1251	15.4495675333333	29.9262171333333	29.9262171333333	229.194246031746	3.81516105399157	223.952380952381	228.333333333333	224.590909090909	222.095238095238	229.045454545455	233.272727272727	234.272727272727	232.05	230.4	230.095238095238	231.318181818182	230.904761904762
nucl1580	-8	325.83	-34.17	228.882967836257	4.4993425250973	232.681818181818	232.47619047619	232.636363636364	231.761904761905	233.318181818182	231.952380952381	228.636363636364	224.578947368421	221.35	221.333333333333	225.727272727273	230.142857142857
nucl1709	-5.43	143.09	143.09	231.702115136326	3.45866468495652	233.666666666667	234.47619047619	232.857142857143	231.9	234.9	236.1	232.409090909091	228.421052631579	225.5	226.190476190476	229.904761904762	234.1
paho1240	-8.934252	142.357933	142.357933	226.16959538999	4.32174199573514	229.863636363636	229.714285714286	229.909090909091	228.65	230.190476190476	229.714285714286	225.818181818182	221.789473684211	218.8	219.571428571429	222.714285714286	227.3
pala1350	40.7625	-120.926	-120.926	193.593055555556	35.599895966233	137.909090909091	211.047619047619	157.318181818182	135.190476190476	159.272727272727	195.5	215.909090909091	220.5	223.95	225.714285714286	223.090909090909	217.714285714286
pama1250	-12.17	142.49	142.49	227.627767335004	4.58164490904639	229.619047619048	233.52380952381	233	230.7	228.333333333333	229.809523809524	226.904761904762	222.473684210526	219.6	220.95	225.904761904762	230.714285714286
saha1239	45.7462	-119.116	-119.116	180.34126984127	42.4762521063935	120.136363636364	178.714285714286	131.181818181818	117.190476190476	138.818181818182	176.636363636364	212.363636363636	216.380952380952	219	221.047619047619	218.863636363636	213.761904761905
sali1255	48.75	236.75	-123.25	169.665295815296	43.9690288789243	113.909090909091	152.380952380952	119.681818181818	109.714285714286	127.727272727273	156.045454545455	196.772727272727	212.714285714286	214.7	216.095238095238	214.909090909091	201.333333333333
sino1245	26.1	94.75	94.75	219.410209235209	3.95450638069228	213.380952380952	218.190476190476	215.272727272727	212.571428571429	217.047619047619	221.428571428571	222.909090909091	222.55	223.05	222.52380952381	223.045454545455	220.952380952381
siou1252	35.5	99.5	99.5	219.288979076479	17.6521207928532	187.363636363636	219.047619047619	211.590909090909	184.904761904762	213.5	220.272727272727	227.136363636364	233	236.55	236.761904761905	233.863636363636	227.47619047619
sout2845	5.717088	36.453122	36.453122	229.615886306676	2.59649208647061	230	229.095238095238	228.409090909091	228.047619047619	233.590909090909	234.363636363636	231.545454545455	229.578947368421	227	225.380952380952	228.045454545455	230.333333333333
sout2948	-6.46766444444444	155.618666666667	155.618666666667	227.725452836637	3.86680712800467	230.9	230.761904761905	230.772727272727	230.142857142857	230.047619047619	230.954545454545	228.545454545455	224.45	221.368421052632	220.47619047619	225	229.285714285714
taik1256	24	108	108	215.320292207792	9.06731005584508	193.095238095238	217.285714285714	212.727272727273	204.857142857143	208.909090909091	217.727272727273	220.136363636364	219.809523809524	220.85	222.428571428571	223.636363636364	222.380952380952
tequ1244	16.1782	-95.6692333333333	-95.6692333333333	226.533712121212	4.08025454045769	221.590909090909	224.904761904762	221.818181818182	219.714285714286	226.590909090909	231.5	232.904761904762	230.45	227	227.904761904762	228.454545454545	225.571428571429
timo1261	-8.31	124.59	124.59	230.516901154401	3.77144803010007	231	235.45	233.5	231.285714285714	231.904761904762	233.590909090909	231.090909090909	226.1	223.8	224.666666666667	229.909090909091	233.904761904762
toro1256	-2.21818230769231	139.227261538462	139.227261538462	227.274723741171	2.2298453113746	227.857142857143	229.2	227.318181818182	226.05	229.047619047619	230.380952380952	228.590909090909	225.894736842105	223.1	224.047619047619	226.47619047619	229.333333333333
toto1251	19.92	82.58	82.58	224.103048340548	4.52537340095728	220.190476190476	223.666666666667	220.045454545455	218.428571428571	224.909090909091	229.909090909091	231.818181818182	230.6	224.55	220.666666666667	220.5	223.952380952381
tura1263	-7.08	323.58	-36.42	228.223435482646	4.12381150599386	230.454545454545	231.904761904762	231.238095238095	230.809523809524	232.318181818182	231.681818181818	228.619047619048	224.421052631579	221.1	221.333333333333	225.181818181818	229.619047619048
turk1311	56	125	125	149.736327561328	49.5274445376993	84.2727272727273	126.904761904762	108.272727272727	69.25	118.090909090909	140.863636363636	166.272727272727	196.666666666667	210.85	211.619047619048	201.772727272727	162
ural1272	68	30	30	125.749037999038	45.1298577861215	NA	70.3809523809524	NA	NA	42.2	113.636363636364	130.090909090909	148.666666666667	175.05	174.571428571429	152.954545454545	124.190476190476
wint1258	39.9773	-122.318133333333	-122.318133333333	194.893217893218	33.935743697386	141.863636363636	210.904761904762	158.272727272727	137.52380952381	165.318181818182	200.636363636364	215.727272727273	220.190476190476	223.5	224.761904761905	222.590909090909	217.428571428571
yare1250	-9.495658	148.4174	148.4174	227.750931863974	4.15975201848812	230.8	231.333333333333	231.555555555556	229.777777777778	231.105263157895	231.428571428571	227.6	223.176470588235	220.368421052632	221.55	224.894736842105	229.421052631579
yawa1259	-1.843345	136.2795	136.2795	227.607254879623	2.23126824100474	227.714285714286	229.571428571429	227.045454545455	226	229.809523809524	230.409090909091	228.636363636364	225.736842105263	223.6	224.714285714286	227.954545454545	230.095238095238
yuki1242	39.04445	-122.898	-122.898	194.919318181818	33.7165333290174	142.318181818182	210	158.318181818182	137.761904761905	164.818181818182	204.181818181818	215.636363636364	219.904761904762	222.85	224.142857142857	221.909090909091	217.190476190476
zapa1251	-2.935865	-75.0815433333333	-75.0815433333333	224.019723551302	2.38434900809331	224.909090909091	226.952380952381	225.363636363636	224.095238095238	225.380952380952	226.238095238095	224.136363636364	222.157894736842	219.7	219.714285714286	223.636363636364	225.952380952381
